"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Mizoram","Serchhip","2022-09-14","2022","09","19.5464582146","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-16","2022","09","18.6509382479","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-17","2022","09","18.1564266381","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-18","2022","09","18.1419350345","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-19","2022","09","18.7860220443","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-21","2022","09","17.928082122","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-20","2022","09","18.0883382316","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-23","2022","09","19.3435745174","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-24","2022","09","21.2285280553","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-22","2022","09","18.0965846403","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-25","2022","09","19.7523099268","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-26","2022","09","20.2297985045","NRSC VIC MODEL"
"Mizoram","Serchhip","2022-09-27","2022","09","19.3267738752","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-01","2022","09","15.4031147123","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-02","2022","09","14.9924993437","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-03","2022","09","14.6577807107","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-04","2022","09","14.3521962896","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-06","2022","09","14.0371624105","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-07","2022","09","16.4623387159","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-05","2022","09","14.0245761986","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-08","2022","09","15.6867810029","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-09","2022","09","15.1116007235","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-10","2022","09","14.6046901171","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-11","2022","09","14.4209592422","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-12","2022","09","18.3884085102","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-15","2022","09","16.6556445881","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-13","2022","09","19.6327038785","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-14","2022","09","17.5387468795","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-16","2022","09","16.1667280231","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-17","2022","09","16.2951557904","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-18","2022","09","16.1079761962","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-19","2022","09","15.4971130587","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-21","2022","09","15.0834774921","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-20","2022","09","15.4228068602","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-23","2022","09","14.4800268823","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-24","2022","09","18.673058518","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-22","2022","09","14.6705674599","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-25","2022","09","16.7723438012","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-26","2022","09","18.1802782695","NRSC VIC MODEL"
"Nagaland","Dimapur","2022-09-27","2022","09","16.8437592896","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-01","2022","09","22.9168624909","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-02","2022","09","22.9719254408","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-03","2022","09","22.4030729988","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-04","2022","09","22.0803634439","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-06","2022","09","22.4521373697","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-07","2022","09","22.0724153902","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-05","2022","09","21.7240323511","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-08","2022","09","21.6592486762","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-09","2022","09","21.2306862364","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-10","2022","09","20.8190028564","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-11","2022","09","20.4269843974","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-12","2022","09","20.2885256867","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-15","2022","09","28.0030972317","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-13","2022","09","20.2032733442","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-14","2022","09","23.2791613372","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-16","2022","09","25.132309275","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-17","2022","09","24.1290004299","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-18","2022","09","23.4410557904","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-19","2022","09","23.7283378308","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-21","2022","09","27.3054528171","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-20","2022","09","22.9631561114","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-23","2022","09","25.4450080744","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-24","2022","09","28.7926964747","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-22","2022","09","24.8968868964","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-25","2022","09","25.6101682989","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-26","2022","09","24.7743079304","NRSC VIC MODEL"
"Nagaland","Kiphire","2022-09-27","2022","09","24.0562099719","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-01","2022","09","21.3944958969","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-02","2022","09","20.9556174114","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-03","2022","09","20.6285464874","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-04","2022","09","20.2230221958","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-06","2022","09","21.0713685907","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-07","2022","09","22.2372126045","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-05","2022","09","19.9420883236","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-08","2022","09","21.5549446922","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-09","2022","09","21.1202187194","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-10","2022","09","20.5672612457","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-11","2022","09","20.8084847216","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-12","2022","09","23.1750256157","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-15","2022","09","23.6194676804","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-13","2022","09","25.327955684","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-14","2022","09","24.6193356083","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-16","2022","09","23.0156552959","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-17","2022","09","23.0533330994","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-18","2022","09","22.2075351037","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-19","2022","09","21.6575981327","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-21","2022","09","23.1117393408","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-20","2022","09","21.4332323751","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-23","2022","09","21.5123040766","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-24","2022","09","23.6422828843","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-22","2022","09","22.0680525371","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-25","2022","09","22.7545627349","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-26","2022","09","23.2053072448","NRSC VIC MODEL"
"Nagaland","Kohima","2022-09-27","2022","09","23.1516667789","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-01","2022","09","22.2113476808","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-02","2022","09","21.2742492061","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-03","2022","09","20.497282134","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-04","2022","09","20.8909766787","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-06","2022","09","20.8521227564","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-07","2022","09","21.7944707033","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-05","2022","09","20.2874409801","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-08","2022","09","21.358306716","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-09","2022","09","20.5035170676","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-10","2022","09","19.7311286926","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-11","2022","09","19.1671643678","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-12","2022","09","20.4985657965","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-15","2022","09","19.2112981922","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-13","2022","09","19.8296656921","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-14","2022","09","19.4988970749","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-16","2022","09","20.0440851492","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-17","2022","09","19.9242067797","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-18","2022","09","19.4063341037","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-19","2022","09","18.9764924664","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-21","2022","09","20.0268161874","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-20","2022","09","20.447876685","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-23","2022","09","20.0695279561","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-24","2022","09","23.6565867292","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-22","2022","09","20.8668571747","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-25","2022","09","21.4742459978","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-26","2022","09","21.2220305511","NRSC VIC MODEL"
"Nagaland","Longleng","2022-09-27","2022","09","20.4731896955","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-01","2022","09","23.5810909962","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-02","2022","09","22.6220456121","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-03","2022","09","21.7929767794","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-04","2022","09","21.6842291181","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-06","2022","09","22.1188873777","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-07","2022","09","22.5856721544","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-05","2022","09","21.1230212271","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-08","2022","09","22.127657562","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-09","2022","09","21.3224932432","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-10","2022","09","20.6205774091","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-11","2022","09","20.1764609396","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-12","2022","09","21.323145393","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-15","2022","09","22.1310101334","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-13","2022","09","21.8170933325","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-14","2022","09","21.1999851398","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-16","2022","09","21.8076666013","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-17","2022","09","21.8548727203","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-18","2022","09","21.0427837891","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-19","2022","09","20.5119052911","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-21","2022","09","23.2280610933","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-20","2022","09","22.5202105416","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-23","2022","09","22.2833228303","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-24","2022","09","25.7813431773","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-22","2022","09","23.7034262616","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-25","2022","09","23.5973553276","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-26","2022","09","23.4612046758","NRSC VIC MODEL"
"Nagaland","Mokokchung","2022-09-27","2022","09","22.4351248409","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-01","2022","09","26.3310620833","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-02","2022","09","26.1657546764","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-03","2022","09","25.7820266041","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-04","2022","09","27.5395526698","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-06","2022","09","26.7603095731","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-07","2022","09","27.7385573862","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-05","2022","09","27.2833385974","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-08","2022","09","26.6444706619","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-09","2022","09","25.5874436584","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-10","2022","09","24.7062012342","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-11","2022","09","23.9461895483","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-12","2022","09","24.3195154327","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-15","2022","09","25.5997128205","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-13","2022","09","24.9760360518","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-14","2022","09","25.5056486924","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-16","2022","09","26.8050038623","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-17","2022","09","26.2060579399","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-18","2022","09","25.2098928508","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-19","2022","09","24.4300454037","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-21","2022","09","26.6587015164","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-20","2022","09","26.4922810842","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-23","2022","09","25.7784816032","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-24","2022","09","30.0650343374","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-22","2022","09","26.5893442468","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-25","2022","09","27.3965703964","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-26","2022","09","26.7849278699","NRSC VIC MODEL"
"Nagaland","Mon","2022-09-27","2022","09","25.8907442587","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-01","2022","09","22.6331957662","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-02","2022","09","22.131016202","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-03","2022","09","21.6721208353","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-04","2022","09","21.8736487757","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-06","2022","09","23.4775291407","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-07","2022","09","23.2806047803","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-05","2022","09","21.4901354278","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-08","2022","09","23.6575170951","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-09","2022","09","22.630710831","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-10","2022","09","21.9571237695","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-11","2022","09","21.5548819521","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-12","2022","09","27.3202670721","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-15","2022","09","24.0025904341","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-13","2022","09","26.3781968623","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-14","2022","09","24.3052321617","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-16","2022","09","23.2657095928","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-17","2022","09","22.6894848917","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-18","2022","09","22.3393409809","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-19","2022","09","22.5024039497","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-21","2022","09","21.6091520379","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-20","2022","09","22.064733192","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-23","2022","09","21.6561033791","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-24","2022","09","22.4374992335","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-22","2022","09","21.2150057184","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-25","2022","09","22.5870426626","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-26","2022","09","22.7919710265","NRSC VIC MODEL"
"Nagaland","Peren","2022-09-27","2022","09","22.1979606908","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-01","2022","09","15.8857315308","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-02","2022","09","16.4354130947","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-03","2022","09","15.9118679842","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-04","2022","09","15.377946595","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-06","2022","09","15.276615128","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-07","2022","09","15.0855380223","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-05","2022","09","15.0042187996","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-08","2022","09","14.6056512585","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-09","2022","09","14.343158796","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-10","2022","09","13.976609216","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-11","2022","09","13.7837507453","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-12","2022","09","14.5968461767","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-15","2022","09","18.1751340241","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-13","2022","09","16.0281638787","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-14","2022","09","18.8500779062","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-16","2022","09","17.0814008823","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-17","2022","09","16.3214753087","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-18","2022","09","16.2882659753","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-19","2022","09","15.7766814833","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-21","2022","09","17.4844861464","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-20","2022","09","15.2251480843","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-23","2022","09","16.9238070384","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-24","2022","09","18.6367247261","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-22","2022","09","16.4625087617","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-25","2022","09","17.1777312702","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-26","2022","09","17.0267773776","NRSC VIC MODEL"
"Nagaland","Phek","2022-09-27","2022","09","17.0627611734","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-01","2022","09","23.6048871906","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-02","2022","09","23.5601322136","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-03","2022","09","23.0933354121","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-04","2022","09","23.6282759347","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-06","2022","09","23.1100401104","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-07","2022","09","24.7668197051","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-05","2022","09","22.9854289441","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-08","2022","09","23.5700836898","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-09","2022","09","22.8614095865","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-10","2022","09","22.2642394886","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-11","2022","09","21.8014426954","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-12","2022","09","23.7367537114","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-15","2022","09","28.6474564442","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-13","2022","09","24.225749912","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-14","2022","09","26.0237828752","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-16","2022","09","26.2448849469","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-17","2022","09","25.5244240352","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-18","2022","09","24.5122500532","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-19","2022","09","24.9656820039","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-21","2022","09","26.3481266244","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-20","2022","09","23.9676601734","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-23","2022","09","24.9671220823","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-24","2022","09","29.2841895786","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-22","2022","09","25.0541960809","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-25","2022","09","26.7604045449","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-26","2022","09","26.0651318018","NRSC VIC MODEL"
"Nagaland","Tuensang","2022-09-27","2022","09","25.4687264129","NRSC VIC MODEL"
"Nagaland","Wokha","2022-09-01","2022","09","21.7308421131","NRSC VIC MODEL"
"Nagaland","Wokha","2022-09-02","2022","09","21.1777090718","NRSC VIC MODEL"
"Nagaland","Wokha","2022-09-03","2022","09","20.8741139126","NRSC VIC MODEL"
